시군명,시설명,전화번호,홈페이지주소,팩스번호,설립구분명,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84경도,WGS84위도
평택시,현덕초등학교병설유치원,031-682-6693,http://www.hyunduk.es.kr,031-681-6697,공립,17946,경기도 평택시 현덕면 인광리 405-2번지 현덕초등학교,경기도 평택시 현덕면 현덕로 1254,126.9213014,36.9655521
평택시,현덕초등학교광덕분교장병설유치원,031-681-6695,http://www.hyunduk.es.kr,031-681-6697,공립,17970,경기도 평택시 현덕면 대안리 703번지 현덕초등학교광덕분교장,경기도 평택시 현덕면 현덕로 934,126.9441022,36.9438587
평택시,합정초등학교병설유치원,031-651-2814,http://www.hapchong.es.kr,031-652-2813,공립,17913,경기도 평택시 합정동 838번지 합정초등학교,경기도 평택시 평택4로 11,127.0980344,36.9891862
평택시,평택초등학교병설유치원,031-651-3815,http://www.pyongtaek.es.kr,031-657-3815,공립,17921,경기도 평택시 평택동 110-2번지 평택초등학교병설,경기도 평택시 원평2로 4,127.0812864,36.9891354
평택시,평택지산초등학교병설유치원,031-668-9286,http://ptjisan.es.kr,031-663-9288,공립,17763,경기도 평택시 지산동 1090번지 평택지산초등학교,경기도 평택시 지산2로 57,127.0622254,37.0770363
평택시,평택중앙초등학교병설유치원,031-651-5143,http//www.ptja.es.kr,031-651-5141,공립,17827,경기도 평택시 세교동 186-1번지 평택중앙초등학교,경기도 평택시 세교로 11,127.077918,37.0020499
평택시,평택안일초등학교병설유치원,031-686-5270,http://www.ptai.es.kr,031-686-5265,공립,17939,경기도 평택시 안중읍 현화리 845-1번지 안일초등학교,경기도 평택시 안중읍 안중로 13,126.9243496,36.9824944
평택시,평택송화초등학교병설유치원,031-658-1457,http://ptsonghwa.es.kr,031-658-1491,공립,17989,경기도 평택시 팽성읍 송화리 783-6번지 평택송화초등학교,경기도 평택시 팽성읍 송화택지로25번길 14,127.0571734,36.9626392
평택시,평택성동유치원,031-658-3109,http://sungdong.kg.kr,031-658-3150,공립,17896,경기도 평택시 비전동 611-1번지,경기도 평택시 중앙로 89,127.0933343,36.9946053
평택시,평택도곡초등학교병설유치원,070-709-6501,http://www.ptdogok.es.kr/,031-683-3940,공립,17954,경기도 평택시 포승읍 도곡리 1111번지 도곡중학교 평택도곡초등학교병설유치원,경기도 평택시 포승읍 여술로44번길 5,126.8479499,36.9886817
평택시,평일초등학교병설유치원,031-651-4532,http://www.pyung-il.es.kr,031-651-4535,공립,17903,경기도 평택시 합정동 368-6번지 평일초등학교,경기도 평택시 평남로 626,127.1072575,36.9898813
평택시,팽성초등학교병설유치원,031-691-4177,http://www.pps.es.kr,031-691-7476,공립,17981,경기도 평택시 팽성읍 송화리 233-1번지 팽성초등학교,경기도 평택시 팽성읍 송화2길 2,127.0517084,36.9505582
평택시,청옥초등학교병설유치원,031-684-2706,http://www.cheong-ok.es.kr,031-684-2705,공립,17804,경기도 평택시 청북읍 옥길리 1103번지 청옥초등학교,경기도 평택시 청북읍 안청로1길 76,126.9118501,37.0189067
평택시,청북초등학교병설유치원,031-683-3887,http://cheongbuk.es.kr,031-683-3294,공립,17811,경기도 평택시 청북읍 현곡리 221번지 청북초등학교 병설유치원,경기도 평택시 청북읍 청북새싹길 25,126.9351793,37.0431879
평택시,창신초등학교병설유치원,031-682-7010,http://www.changsin.es.kr,031-681-6382,공립,17927,경기도 평택시 오성면 신리 59-1번지 창신초등학교,경기도 평택시 오성면 창신뜰길 138,127.0066232,37.0039387
평택시,진위초등학교산대분교장병설유치원,031-662-8504,http://www.chinwi.es.kr,031-664-8505,공립,17717,경기도 평택시 진위면 은산리 74번지 진위초등학교 산대분교,경기도 평택시 진위면 은산3길 46,127.1211634,37.0838762
평택시,진위초등학교병설유치원,031-662-8504,http://www.chinwi.es.kr,031-664-8505,공립,17712,경기도 평택시 진위면 봉남리 233번지,경기도 평택시 진위면 봉남길 49,127.0900065,37.1004285
평택시,지장초등학교병설유치원,031-668-9712,http://chijang.es.kr,031-668-9715,공립,17772,경기도 평택시 서정동 824번지 지장초등학교,경기도 평택시 지장로 15,127.0575631,37.0678207
평택시,죽백초등학교병설유치원,031-656-9638,http://www.jb.es.kr,031-656-2362,공립,17865,경기도 평택시 죽백동 36-2번지 죽백초등학교,경기도 평택시 죽백1길 41,127.1376052,37.0134137
평택시,종덕초등학교병설유치원,031-668-5593,http://htto://chongdok.e-wut.co.kr,031-667-3661,공립,17770,경기도 평택시 고덕면 두릉리 608-1번지 종덕초등학교 병설유치원,경기도 평택시 고덕면 청원로 802,127.0161709,37.0570649
평택시,장당초등학교병설유치원,031-611-8927,http://www.jangdang.es.kr,031-611-5861,공립,17785,경기도 평택시 장당동 630번지 장당초등학교병설유치원,경기도 평택시 송탄로 46,127.0576739,37.0498805
평택시,자란초등학교병설유치원,031-618-7463,http://www.jaran.es.kr,031-618-7464,공립,17850,경기도 평택시 비전동 1009번지,경기도 평택시 만세로 1886,127.0998047,37.0033225
평택시,이충초등학교병설유치원,031-668-2785,http://www.leechoong.es.kr,031-668-2784,공립,17734,경기도 평택시 이충동 590-1번지 이충초등학교병설유치원,경기도 평택시 이충로 93-5,127.0670379,37.0629592
평택시,원정초등학교병설유치원,031-681-2845,http://www.wonjeong.es.kr,031-682-5444,공립,17949,경기도 평택시 포승읍 원정리 440번지 원정초등학교,경기도 평택시 포승읍 평택항로 469,126.8418846,36.9938818
평택시,용이초등학교병설유치원,031-692-4805,http://yyi.es.kr,031-692-4804,공립,17866,경기도 평택시 용이동 482번지 용이초등학교 용이초등학교병설유치원,경기도 평택시 현신7길 36,127.1467259,36.9998239
평택시,오성초등학교병설유치원,031-682-1495,http://www.osung.es.kr/,031-681-6454,공립,17819,경기도 평택시 오성면 죽리 70번지 오성초등학교,경기도 평택시 오성면 숙성시장길 15,126.9789054,37.007856
평택시,어연초등학교병설유치원,031-683-2974,http://www.eyon.es.kr,031-683-2973,공립,17793,경기도 평택시 청북읍 어연리 233번지,경기도 평택시 청북읍 청원로 446,126.977431,37.0493318
평택시,안중초등학교병설유치원,031-681-7883,http://anjoong.es.kr,031-681-7884,공립,17933,경기도 평택시 안중읍 안중리 247-4번지 안중초등학교,경기도 평택시 안중읍 안중로 89,126.926106,36.9894338
평택시,송현초등학교병설유치원,031-611-9688,http://songhyeon.es.kr/,031-611-9615,공립,17729,경기도 평택시 지산동 675-19번지 송현초등학교병설유치원,경기도 평택시 경기대로 1432,127.0669781,37.072069
평택시,송탄초등학교병설유치원,031-664-9096,http://www.songtan.es.kr,031-664-9095,공립,17742,경기도 평택시 가재동 200-3번지 송탄초등학교,경기도 평택시 막곡길 67,127.0869501,37.0423215
평택시,송일초등학교병설유치원,031-611-5902,http://ptsongil.es.kr,031-611-5903,공립,17780,경기도 평택시 서정동 909번지 송일초등학교,경기도 평택시 송일로 6,127.0591447,37.0625938
평택시,송신초등학교병설유치원,031-664-1035,http://www.songshin.es.kr,031-664-1034,공립,17760,경기도 평택시 신장동 270-14번지 32,경기도 평택시 송월로 32,127.0494834,37.0760418
평택시,송북초등학교병설유치원,031-664-1511,http://www.songbuk.es.kr,031-664-1512,공립,17727,경기도 평택시 지산동 642번지,경기도 평택시 지산로 90,127.0653881,37.0803415
평택시,소사벌초등학교병설유치원,031-654-1195,http://www.sosabul.es.kr,031-654-1194,공립,17872,경기도 평택시 비전동 879-3번지 소사벌초등학교,경기도 평택시 동부공원로 59,127.1169703,36.9949904
평택시,세교초등학교병설유치원,031-653-6073,http://www.sekyo.es.kr,031-615-5109,공립,17837,경기도 평택시 세교동 556번지,경기도 평택시 세교공원로 32,127.0829173,37.0019114
평택시,서탄초등학교병설유치원,031-611-1924,http://www.seotan.es.kr,031-663-8174,공립,17704,경기도 평택시 서탄면 금암리 233-1번지 서탄초등학교 병설유치원,경기도 평택시 서탄면 금암2길 121,127.0360923,37.1070336
평택시,서탄초등학교내수분교장병설유치원,031-661-1924,http://www.seotan.es.kr,031-663-8174,공립,17700,경기도 평택시 서탄면 수월암리 1063번지,경기도 평택시 서탄면 수월암3길 61,127.0160916,37.1189494
평택시,서정리초등학교병설유치원,031-664-0214,http://www.sjr.es.kr,031-665-2300,공립,17779,경기도 평택시 서정동 278번지 서정리초등학교,경기도 평택시 서두물로 21,127.057309,37.0584317
평택시,삼덕초등학교병설유치원,031-683-5116,http://samduk-pt.es.kr,031-683-5037,공립,17800,경기도 평택시 청북읍 삼계리 527-7번지 삼덕초등학교 삼덕초등학교병설유치원,경기도 평택시 청북읍 청북중앙로 226,126.9118255,37.03955
평택시,비전초등학교병설유치원,031-651-0408,http://pijon.es.kr,031-656-2203,공립,17880,경기도 평택시 비전동 428-5번지 비전초등학교,경기도 평택시 비전1로57번길 63,127.0934431,37.0010208
평택시,부용초등학교병설유치원,031-692-1380,http://www.buyung.es.kr,031-691-7081,공립,17988,경기도 평택시 팽성읍 객사리 160-1번지 부용초등학교,경기도 평택시 팽성읍 동서촌로 65,127.0592528,36.9655217
평택시,복창초등학교병설유치원,031-664-1116,http://www.pokchang.es.kr,031-664-1118,공립,17768,경기도 평택시 서정동 559-4번지 복창초등학교,경기도 평택시 서정북로 3,127.0500313,37.0708695
평택시,반지초등학교병설유치원,031-610-8671,http://banji.es.kr,031-611-4194,공립,17736,경기도 평택시 이충동 683번지 반지초등학교,경기도 평택시 이충로 7,127.0696418,37.0576505
평택시,동삭초등학교병설유치원,031-618-9672,http://www.dongsak.es.kr,031-618-9675,공립,17845,경기도 평택시 동삭동 332-10번지 동삭초등학교 동삭초등학교병설유치원,경기도 평택시 동삭로 370,127.0974754,37.0185164
평택시,덕동초등학교병설유치원,031-651-0696,http://www.dukdong.es.kr,031-651-0697,공립,17883,경기도 평택시 비전동 814번지 덕동초등학교,경기도 평택시 매봉산1길 5,127.1072226,36.997243
평택시,현화프라임유치원,031-686-9001,http://www.hprikg.com,031-686-9003,사립,17940,경기도 평택시 안중읍 현화리 857-1번지,경기도 평택시 안중읍 안중로8번길 44,126.9275507,36.9823793
평택시,한스유치원,031-666-0279,http://hans5665.happyihome.com,031-668-9033,사립,17739,경기도 평택시 이충동 125-13번지 한스유치원,경기도 평택시 정암로 126-39,127.071449,37.0543786
평택시,한솔유치원,031-658-0606,http://hansol0606.kidswon.com,031-658-3425,사립,17846,경기도 평택시 죽백동 478-2번지,경기도 평택시 만세로 1690-1,127.1136977,37.0157451
평택시,피터팬유치원,031-665-3388,http://www.peterpankids.co.kr,031-611-3389,사립,17731,경기도 평택시 이충동 2번지,경기도 평택시 동령길 33,127.0745369,37.0624323
평택시,평택해군유치원,031-682-8767,http://www.kidsnote.com,070-7545-8737,사립,17950,경기도 평택시 포승읍 원정리 1275번지 해군원정아파트,경기도 평택시 포승읍 2함대길 20,126.8349505,36.9952418
평택시,평택파랑새유치원,031-651-0932,http://cafe.naver.com/prs6510932,031-655-0935,사립,17875,경기도 평택시 청룡동 217-10번지 파랑새유치원,경기도 평택시 청룡길 107,127.1256083,37.0225725
평택시,평택소화유치원,031-654-2703,,031-657-1558,사립,17895,경기도 평택시 비전동 626-31번지,경기도 평택시 평택2로 61,127.0903707,36.9963286
평택시,팽성유치원,031-653-2663,http://www.paengseong.co.kr,031-691-3434,사립,17990,경기도 평택시 팽성읍 객사리 83-3번지 팽성유치원,경기도 평택시 팽성읍 동서촌로129번길 16,127.0653394,36.9658611
평택시,초록별유치원,031-662-0661,,031-662-1994,사립,17736,경기도 평택시 이충동 677번지 초록별유치원,경기도 평택시 이충로 19,127.0695303,37.0587319
평택시,창의유치원,031-686-6900,,031-686-6902,사립,17801,경기도 평택시 청북읍 옥길리 287-7번지,경기도 평택시 청북읍 옥길1길 156-2,126.910919,37.0269885
평택시,정민유치원,031-658-0000,,031-691-9681,사립,17923,경기도 평택시 군문동 270-7번지,경기도 평택시 군문1길 12-10,127.0827306,36.9844939
평택시,자연과미술유치원,031-664-4441,,031-663-4414,사립,17739,경기도 평택시 이충동 372번지,경기도 평택시 정암로 104-33,127.0662551,37.0544897
평택시,요셉유치원,031-681-2705,http://cafe.daum.net/josehp,031-681-2249,사립,17933,경기도 평택시 안중읍 안중리 245-36번지,경기도 평택시 안중읍 안중로131번길 37,126.9281609,36.9901289
평택시,아카데미유치원,031-686-8800,http://academy.kidswoin.com,031-686-7210,사립,17806,경기도 평택시 청북읍 옥길리 1149번지,경기도 평택시 청북읍 안청로4길 49,126.9200932,37.0234631
평택시,숲아이유치원,031-681-1305,,031-681-1387,사립,17804,경기도 평택시 청북읍 옥길리 1098번지,경기도 평택시 청북읍 안청로1길 84,126.9111748,37.0198793
평택시,소화데레사유치원,031-667-1703,http://cafe.daum.net/sowha1703,031-667-1785,사립,17783,경기도 평택시 서정동 344번지,경기도 평택시 탄현로 28,127.0542038,37.0552884
평택시,성바울로유치원,031-691-3455,,031-692-1232,사립,17989,경기도 평택시 팽성읍 송화리 12-3번지,경기도 평택시 팽성읍 부용로 7-15,127.0563644,36.9619458
평택시,리더스유치원,031-666-0086,http://cafe.naver.cm/leaders0086,031-611-6547,사립,17731,경기도 평택시 이충동 209-4번지,경기도 평택시 동령길 14,127.0728041,37.0610457
평택시,드림153유치원,031-684-0382,http://cafe.daum.net/la00528,031-682-0383,사립,17955,경기도 평택시 포승읍 도곡리 1135번지,경기도 평택시 포승읍 여술4길 18-9,126.8448356,36.9900742
평택시,동아유치원,031-666-0378,,031-662-0378,사립,17756,경기도 평택시 지산동 1027번지,경기도 평택시 지산로37번길 36,127.0595854,37.0807319
평택시,내기초등학교병설유치원,031-682-4487,http://www.naegi.es.kr,031-681-1883,공립,17964,경기도 평택시 포승읍 내기리 90번지 내기초등학교,경기도 평택시 포승읍 내기새싹길 23,126.8726666,36.9792681
평택시,군문초등학교병설유치원,031-618-5763,http://www.kunmun.es.kr,031-618-5764,공립,17922,경기도 평택시 군문동 360-1번지 군문초등학교,경기도 평택시 원평로 21,127.0853399,36.987772
평택시,고덕초등학교병설유치원,031-667-0553,http://www.kodok.es.kr,031-664-6144,공립,17770,경기도 평택시 고덕면 해창리 564번지,경기도 평택시 고덕면 고덕로 254,127.0178761,37.0386559
평택시,계성초등학교병설유치원,031-691-2689,http://www.pt-kyesung.es.kr,031-691-4273,공립,17979,경기도 평택시 팽성읍 노양리 1번지,경기도 평택시 팽성읍 계성새싹길 85,127.0069906,36.9423053
평택시,갈곶초등학교병설유치원,031-372-5123,http://galgoj.es.kr,031-372-5124,공립,17707,경기도 평택시 진위면 갈곶리 240-6번지 갈곶초등학교 갈곶초등학교병설유치원,경기도 평택시 진위면 엘지로 57,127.0721093,37.1253634
포천시,이동초등학교병설유치원,031-531-1767,http://Idong-e.es.kr,031-534-0814,공립,11111,경기도 포천시 이동면 장암리 252-3번지 이동초등학교,경기도 포천시 이동면 화동로 2034,127.3677837,38.0292945
포천시,포천삼정초등학교병설유치원,031-536-7993,http://pcsj.es.kr,031-535-7355,공립,11137,경기도 포천시 신북면 삼정리 405-1번지 포천삼정초등학교,경기도 포천시 신북면 청신로947번길 17,127.1314711,37.9639875
포천시,포천노곡초등학교병설유치원,031-536-7378,http://nogok.e-wut.co.kr,031-536-0135,공립,11112,경기도 포천시 이동면 노곡리 846-6번지 노곡초병설유치원,경기도 포천시 이동면 성장로869번길 4,127.335477,38.0078766
포천시,태봉초등학교병설유치원,031-544-2821,http://taebong.es.kr,031-544-2263,공립,11173,경기도 포천시 소흘읍 송우리 725-4번지 태봉초등학교,경기도 포천시 소흘읍 송선로 8,127.1449452,37.8342018
포천시,축석초등학교병설유치원,031-543-1226,http://chuksuk.es.kr,031-542-4766,공립,11184,경기도 포천시 소흘읍 이동교리 645번지 축석초등학교 축석초등학교병설유치원,경기도 포천시 소흘읍 무란1길 25,127.1221973,37.7881528
포천시,추산초등학교병설유치원,031-543-4875,http://pochusan.es.kr,031-543-5291,공립,11176,경기도 포천시 소흘읍 송우리 728-11번지 추산초등학교,경기도 포천시 소흘읍 솔모루로3번길 52-20,127.1368079,37.8258146
포천시,청성초등학교병설유치원,031-535-6208,http://cheongseong.es.kr,031-536-0165,공립,11155,경기도 포천시 군내면 직두리 740번지 청성초교,경기도 포천시 군내면 솔밭길 12-1,127.2234926,37.8747222
포천시,창수초등학교병설유치원,031-533-0204,http://changsue.net,031-533-0120,공립,11134,경기도 포천시 창수면 추동리 117-2번지 창수초등학교,경기도 포천시 창수면 옥수로58번길 4,127.1820244,37.9895435
포천시,지현초등학교병설유치원,031-532-3654,http://jihyun.es.kr,031-534-2790,공립,11124,경기도 포천시 화현면 지현리 279-6번지 지현초등학교 지현초등학교병설유치원,경기도 포천시 화현면 봉화로 926-9,127.2649081,37.9288012
포천시,중리초등학교병설유치원,031-531-1162,http://school.kerinet.re.kr,031-531-2407,공립,11100,경기도 포천시 관인면 중리 209-2번지,경기도 포천시 관인면 창동로1071번길 21-52,127.2042667,38.1056074
포천시,정교초등학교병설유치원,031-542-1209,http://cheonggyo.es.kr,031-542-3604,공립,11167,경기도 포천시 가산면 정교리 549-2번지,경기도 포천시 가산면 정금로 77,127.1697005,37.8152046
포천시,일동유치원,031-533-2382,http://www.일동유치원.kr,031-533-2385,공립,11120,경기도 포천시 일동면 기산리 281-1번지 일동유치원,경기도 포천시 일동면 화동로 1019,127.3143703,37.9548524
포천시,운담초등학교병설유치원,031-532-5402,http://undam.e-wut.co.kr,031-536-8364,공립,11118,경기도 포천시 일동면 화대리 608-2번지 운담초등학교,경기도 포천시 일동면 화동로 1239,127.3293152,37.9714879
포천시,외북초등학교병설유치원,031-531-7512,http://oubuk.es.kr,031-532-6162,공립,11136,경기도 포천시 신북면 계류리 54-3번지 외북초교,경기도 포천시 신북면 포천로 2199,127.1873011,37.9465164
포천시,왕방초등학교병설유치원,031-536-9573,http://wb.ec.kr,031-536-9574,공립,11142,경기도 포천시 신읍동 228번지 왕방초등학교 왕방초등교병설유치원,경기도 포천시 학동로 52,127.2019427,37.904167
포천시,영평초등학교병설유치원,031-532-6674,http://yp.es.kr,031-532-6640,공립,11126,경기도 포천시 영중면 영평리 240번지 영평초등학교,경기도 포천시 영중면 전영로1429번길 5,127.2171622,38.0158725
포천시,영중초등학교병설유치원,031-534-2818,http://yeongjung.es.kr,031-531-6521,공립,11127,경기도 포천시 영중면 성동리 891-3번지 영중초등학교,경기도 포천시 영중면 호국로 3054,127.248486,38.0148473
포천시,영북초등학교병설유치원,031-532-5011,http://youngbuk.es.kr,031-532-5056,공립,11104,경기도 포천시 영북면 운천리 342-2번지 영북초등학교,경기도 포천시 영북면 영북로148번길 46,127.2766437,38.0904161
포천시,신북초등학교병설유치원,031-532-0173,http://shinbuk.es.kr,031-532-4947,공립,11138,경기도 포천시 신북면 신평리 361-3번지 신북초등학교,경기도 포천시 신북면 청신로 2079-19,127.219713,37.938497
포천시,신봉초등학교병설유치원,031-544-4659,http://psb.es.kr,031-544-4656,공립,11172,경기도 포천시 소흘읍 송우리 727-4번지 신봉초등학교,경기도 포천시 소흘읍 송우로 98,127.1389199,37.8316413
포천시,송우초등학교병설유치원,031-543-7442,http://posongwoo.es.kr,031-542-0036,공립,11175,경기도 포천시 소흘읍 송우리 214번지 송우초등학교 송우초등학교병설유치원,경기도 포천시 소흘읍 송우로 42,127.1435051,37.8295367
포천시,선단초등학교병설유치원,031-542-0438,http://seondan.es.kr,031-543-0633,공립,11160,경기도 포천시 선단동 765-1번지,경기도 포천시 삼육사로2111번길 29,127.1554411,37.8615863
포천시,도평초등학교병설유치원,031-535-8558,http://dopyong.es.kr,031-536-0153,공립,11110,경기도 포천시 이동면 도평리 356-1번지,경기도 포천시 이동면 도리돌길 21,127.3806992,38.0558394
포천시,내촌초등학교병설유치원,031-531-2464,http://naechon.es.kr,031-531-9086,공립,11189,경기도 포천시 내촌면 내리 334-5번지 내촌초등학교 내촌초등학교병설유치원,경기도 포천시 내촌면 내촌로 88,127.2304178,37.7870385
포천시,금주초등학교병설유치원,031-531-6313,http://kumju.es.kr,031-531-6303,공립,11131,경기도 포천시 영중면 금주리 522-1번지 금주초등학교,경기도 포천시 영중면 궁들길 50,127.2604916,37.9734606
포천시,관인초등학교병설유치원,031-533-1282,http://www.kwanin.es.kr,031-533-1142,공립,11101,경기도 포천시 관인면 탄동리 664-1번지 관인초등학교,경기도 포천시 관인면 관인로 5,127.2503753,38.156582
포천시,가산초등학교병설유치원,031-544-7434,http://kasan-e.es.kr,031-544-5998,공립,11164,경기도 포천시 가산면 마산리 427-5번지 25,경기도 포천시 가산면 가산로 309,127.1829708,37.8455828
포천시,서일유치원,031-533-0670,http://blog.naver.com/seoilkinder,031-533-0670,사립,11158,경기도 포천시 선단동 356-6번지 서일유치원,경기도 포천시 정자동1길 106,127.1615038,37.8589746
포천시,화현초등학교병설유치원,031-534-3657,http://hwahyun.es.kr,031-532-2144,공립,11123,경기도 포천시 화현면 화현리 847-1번지 화현초등학교,경기도 포천시 화현면 달인동로1길 29,127.284732,37.9016645
포천시,포천초등학교병설유치원,031-536-2482,http://pocheon.es.kr,031-534-3964,공립,11147,경기도 포천시 신읍동 133번지 포천초등학교 포천초등학교병설유치원,경기도 포천시 신읍길 40,127.1972502,37.8968052
포천시,포천삼정초등학교병설유치원,031-536-7993,http://pcsj.es.kr,031-535-7355,공립,11137,경기도 포천시 신북면 삼정리 405-1번지 포천삼정초등학교,경기도 포천시 신북면 청신로947번길 17,127.1314711,37.9639875
포천시,포천노곡초등학교병설유치원,031-536-7378,http://nogok.e-wut.co.kr,031-536-0135,공립,11112,경기도 포천시 이동면 노곡리 846-6번지 노곡초병설유치원,경기도 포천시 이동면 성장로869번길 4,127.335477,38.0078766
포천시,태봉초등학교병설유치원,031-544-2821,http://taebong.es.kr,031-544-2263,공립,11173,경기도 포천시 소흘읍 송우리 725-4번지 태봉초등학교,경기도 포천시 소흘읍 송선로 8,127.1449452,37.8342018
포천시,축석초등학교병설유치원,031-543-1226,http://chuksuk.es.kr,031-542-4766,공립,11184,경기도 포천시 소흘읍 이동교리 645번지 축석초등학교 축석초등학교병설유치원,경기도 포천시 소흘읍 무란1길 25,127.1221973,37.7881528
포천시,추산초등학교병설유치원,031-543-4875,http://pochusan.es.kr,031-543-5291,공립,11176,경기도 포천시 소흘읍 송우리 728-11번지 추산초등학교,경기도 포천시 소흘읍 솔모루로3번길 52-20,127.1368079,37.8258146
포천시,청성초등학교병설유치원,031-535-6208,http://cheongseong.es.kr,031-536-0165,공립,11155,경기도 포천시 군내면 직두리 740번지 청성초교,경기도 포천시 군내면 솔밭길 12-1,127.2234926,37.8747222
포천시,창수초등학교병설유치원,031-533-0204,http://changsue.net,031-533-0120,공립,11134,경기도 포천시 창수면 추동리 117-2번지 창수초등학교,경기도 포천시 창수면 옥수로58번길 4,127.1820244,37.9895435
포천시,지현초등학교병설유치원,031-532-3654,http://jihyun.es.kr,031-534-2790,공립,11124,경기도 포천시 화현면 지현리 279-6번지 지현초등학교 지현초등학교병설유치원,경기도 포천시 화현면 봉화로 926-9,127.2649081,37.9288012
포천시,중리초등학교병설유치원,031-531-1162,http://school.kerinet.re.kr,031-531-2407,공립,11100,경기도 포천시 관인면 중리 209-2번지,경기도 포천시 관인면 창동로1071번길 21-52,127.2042667,38.1056074
포천시,정교초등학교병설유치원,031-542-1209,http://cheonggyo.es.kr,031-542-3604,공립,11167,경기도 포천시 가산면 정교리 549-2번지,경기도 포천시 가산면 정금로 77,127.1697005,37.8152046
포천시,일동유치원,031-533-2382,http://www.일동유치원.kr,031-533-2385,공립,11120,경기도 포천시 일동면 기산리 281-1번지 일동유치원,경기도 포천시 일동면 화동로 1019,127.3143703,37.9548524
하남시,신장초등학교병설유치원,031-791-7910,http://61.108.15.20,031-793-1715,공립,12949,경기도 하남시 신장동 422-10번지 신장초등학교,경기도 하남시 신평로 100,127.20789,37.5421792
하남시,금강유치원,031-796-6900,,031-796-6904,사립,12955,경기도 하남시 창우동 521번지 꿈동산신안아파트 33 금강유치원,,127.2256159,37.5367051
하남시,새싹유치원,031-792-1541,,031-792-1524,사립,12944,경기도 하남시 창우동 518번지 새싹유치원,경기도 하남시 대청로 119-3,127.2252769,37.5406791
하남시,푸른숲속유치원,031-793-3034,,031-696-6129,사립,13017,경기도 하남시 천현동 312-3번지 38,경기도 하남시 대성로 181,127.1983435,37.5261848
하남시,하남유치원,031-793-6700,,031-794-6701,사립,12946,경기도 하남시 신장동 89-1번지 하남유치원,경기도 하남시 신장동로 128,127.2214713,37.543263
하남시,서부초등학교병설유치원,02-485-0090,http://www.hsb.es.kr,02-487-9788,공립,12990,경기도 하남시 감일동 14-8번지 서부초등학교,경기도 하남시 서하남로 161,127.1620632,37.5153463
하남시,써니힐유치원,031-793-7979,http://www.sunnyhill.or.kr,031-795-7644,사립,12936,경기도 하남시 덕풍동 826번지 써니힐유치원,경기도 하남시 덕풍동로 51,127.204531,37.5469872
하남시,무궁화유치원,031-794-2858,,031-791-0215,사립,12957,경기도 하남시 신장동 427-202번지 무궁화유치원,경기도 하남시 신평로 82,127.2066403,37.5403433
하남시,덕풍초등학교병설유치원,031-796-3929,http://www.duck-pung.es.kr,031-794-4026,공립,12972,경기도 하남시 덕풍동 360-21번지 덕풍초등학교,경기도 하남시 덕풍공원로 20,127.1977034,37.5410431
하남시,나룰초등학교병설유치원,031-796-7343,http://narul.es.kr,031-796-7344,공립,12933,경기도 하남시 덕풍동 803번지 나룰초등학교,경기도 하남시 덕풍북로 260,127.2091176,37.5482947
하남시,구산유치원,031-796-7392,http://gusan.kg.kr,031-796-7395,공립,,경기도 하남시 망월동 520-14 (망월동),,127.1857806,37.5701189
하남시,고골초등학교병설유치원,031-796-2304,http://gogol.es.kr,031-791-3609,공립,13020,경기도 하남시 하사창동 263-1번지 고골초등학교,경기도 하남시 대성로 90,127.1973951,37.5181856
하남시,산곡초등학교병설유치원,031-793-9019,http://www.sankok.es.kr,031-793-5352,공립,13025,경기도 하남시 하산곡동 431-6번지 산곡초등학교,경기도 하남시 하남대로302번길 45,127.2345317,37.5038199
하남시,미사초등학교병설유치원,031-8026-0070,http://www.misa.es.kr,031-794-2811,공립,12911,경기도 하남시 망월동 935번지 미사초등학교병설유치원,경기도 하남시 미사강변한강로 200,127.1927903,37.5713062
하남시,미사중앙초등학교병설유치원,031-8026-8681,http://misajungang.es.kr,031-793-6034,공립,12923,경기도 하남시 망월동 1180번지 미사중앙초등학교병설유치원,경기도 하남시 미사강변한강로334번길 46,127.1988258,37.5591961
하남시,미사강변초등학교병설유치원,031-8026-0601,http://msgb.es.kr,031-8026-0699,공립,12904,경기도 하남시 선동 424번지,경기도 하남시 미사강변북로55번길 70,127.1859755,37.5757588
하남시,망월초등학교병설유치원,031-794-3826,http://www.mangwol.es.kr,031-795-2511,공립,12900,경기도 하남시 신장동 281번지,경기도 하남시 미사대로 505,127.2153059,37.5517345
하남시,동부초등학교병설유치원,031-792-6755,http://www.mydongbu.es.kr,031-792-1589,공립,12977,경기도 하남시 덕풍동 427번지 동부초등학교 동부초등학교 병설유치원,경기도 하남시 역말로 55,127.2020946,37.5371796
하남시,예원유치원,031-791-5398,http://cape.daum.net/yw7915398,031-794-5398,사립,12979,경기도 하남시 덕풍동 508-4번지 신흥슈퍼 33,경기도 하남시 대성로 261,127.2019818,37.5330172
하남시,열린유치원,02-3401-2856,http://www.open-kid.com,02-3401-2848,사립,12993,경기도 하남시 감일동 385-3번지 열린유치원,경기도 하남시 감일남로52번길 39-4,127.1458999,37.5036541
하남시,소화유치원,031-794-7949,http://www.sj-sohwa.org,031-794-7875,사립,12967,경기도 하남시 덕풍동 403번지,경기도 하남시 신평로73번길 38,127.2044472,37.5410679
