시군명,구/읍면동명,시설명,전화번호,시설구분명,공사립구분명,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84경도,WGS84위도
평택시,이충동,희소어린이집,031-665-5326,어린이집,민간,17731,경기도 평택시 이충동 227-4번지,경기도 평택시 동령길 17,127.0732135,37.0616421
평택시,비전동,효성킨더어린이집,031-616-8651,어린이집,가정,17853,경기도 평택시 비전동 1089번지 효성백년가약아파트 113동 101호,경기도 평택시 평남로 865 효성백년가약아파트 113동 101호,127.1053772,37.0016782
평택시,안중읍,현화숲어린이집,031-684-5667,어린이집,민간,17815,경기도 평택시 안중읍 학현리 230번지,경기도 평택시 안중읍 학현길 108,126.9131474,36.9969536
평택시,이충동,현동빅스맘어린이집,031-665-7015,어린이집,가정,17734,경기도 평택시 이충동 594-2번지 부영아파트 303동 107호,"경기도 평택시 이충로 93-20 303동 107호(이충동, 부영아파트)",127.0665888,37.0616028
평택시,고덕면,행복한어린이집,031-663-5137,어린이집,가정,17821,경기도 평택시 고덕면 궁리 75번지 태평아파트 302동 101호,경기도 평택시 고덕면 서동대로 2651 태평아파트 302동 101호,127.0339355,37.0166997
평택시,안중읍,행복한아이어린이집,031-686-5399,어린이집,민간,17937,경기도 평택시 안중읍 현화리 822-1번지 화현마을우림필유관리동 1층 어린이집,경기도 평택시 안중읍 안현로서9길 164-20 화현마을우림필유 관리동 1층 어린이집,126.9187175,36.9861445
평택시,칠원동,행복한그림어린이집,031-611-3548,어린이집,가정,17726,경기도 평택시 칠원동 499번지 동광 104동 103호,"경기도 평택시 원칠원길 56 104동 103호(칠원동, 동광)",127.1012465,37.0315869
평택시,진위면,행복어린이집,031-668-5344,어린이집,가정,17712,경기도 평택시 진위면 봉남리 342-2번지,경기도 평택시 봉남2길 4-5,127.0879368,37.0994266
평택시,청북읍,행복나라어린이집,031-616-9339,어린이집,가정,17803,경기도 평택시 청북읍 옥길리 1094번지 유승한내들아파트 103동 103호,경기도 평택시 청북면 안청로1길 75 103동 103호(유승한내들아파트),126.910614,37.0191038
평택시,오성면,시립오성어린이집,031-682-8589,어린이집,국공립,17819,경기도 평택시 오성면 숙성리 35-1번지,경기도 평택시 오성면 숙성1길 4-6,126.9857754,37.0093653
평택시,신장동,시립영아전담신장어린이집,031-668-6544,어린이집,국공립,17750,경기도 평택시 신장동 597-6번지,경기도 평택시 남산로65번길 46-11,127.0454485,37.0877582
평택시,안중읍,시립안중어린이집,031-682-4529,어린이집,국공립,17934,경기도 평택시 안중읍 안중리 243-1번지,경기도 평택시 안중읍 안현로서1길 59,126.9295985,36.9921238
평택시,모곡동,시립송탄공단어린이집,031-663-1410,어린이집,국공립,17744,경기도 평택시 모곡동 432-4번지,경기도 평택시 산단로15번길 7 (모곡동),127.0717471,37.037487
평택시,비전동,시립비전어린이집,031-692-7708,어린이집,국공립,17896,경기도 평택시 비전동 622-1번지,경기도 평택시 성동로11번길 2 (비전동),127.0923012,36.995241
평택시,진위면,시립가곡어린이집,031-668-6436,어린이집,국공립,17713,경기도 평택시 진위면 가곡리 320-7번지,경기도 평택시 진위면 가곡길 98,127.0744784,37.1179149
평택시,지산동,스위첸베베 어린이집,031-664-7797,어린이집,가정,17727,경기도 평택시 지산동 1217번지 KCC스위첸아파트 108동 103호,"경기도 평택시 지산로 128 108동 103호(지산동, KCC스위첸아파트)",127.0682203,37.0805171
평택시,포승읍,숲속아이원정어린이집,031-681-9055,어린이집,민간,17951,경기도 평택시 포승읍 도곡리 1047-19번지 숲속아이원정어린이집,경기도 평택시 포승읍 곡교길 38-1 숲속아이원정어린이집,126.8489019,36.9993834
평택시,용이동,수피아어린이집,031-658-9133,어린이집,민간,17870,경기도 평택시 용이동 581번지 평택용이금호어울림1단지 관리동,"경기도 평택시 현촌3길 21 관리동 (용이동, 평택용이금호어울림1단지)",127.1306927,36.9999014
평택시,독곡동,송탄중앙어린이집,031-665-3080,어린이집,민간,17755,경기도 평택시 독곡동 403-3번지,경기도 평택시 지산천로 80-10 독곡동 403-3번지,127.0593202,37.0836901
평택시,서정동,송탄이화어린이집,031-665-3545,어린이집,민간,17778,경기도 평택시 서정동 899-3번지,경기도 평택시 점촌1로6번길 15 (서정동),127.0552101,37.0613203
평택시,지산동,송탄윤서어린이집,031-667-4530,어린이집,민간,17728,경기도 평택시 지산동 497-1번지,경기도 평택시 우곡길 79-5,127.07963,37.0775221
평택시,지산동,시립영아전담지산어린이집,031-611-7373,어린이집,국공립,17762,경기도 평택시 지산동 862-18번지,경기도 평택시 송탄로 342-12,127.0597897,37.0743944
평택시,용이동,아가사랑어린이집,031-691-2252,어린이집,가정,17870,경기도 평택시 용이동 581번지 평택용이금호어울림1단지 108동 105호,"경기도 평택시 현촌3길 21 108동 105호(용이동, 평택용이금호어울림1단지)",127.1306927,36.9999014
평택시,동삭동,신정어린이집,031-654-3316,어린이집,민간,17840,경기도 평택시 동삭동 513-4번지,경기도 평택시 칠괴길 78-31,127.0812727,37.0234457
평택시,이충동,휴먼시아어린이집,031-664-1546,어린이집,가정,17737,경기도 평택시 이충동 693번지 추담마을휴먼시아아파트 404동 101호,"경기도 평택시 이충로 16 404동 101호(이충동, 추담마을휴먼시아아파트)",127.0702067,37.0588146
평택시,비전동,효성잼잼어린이집,031-692-4688,어린이집,가정,17853,경기도 평택시 비전동 1089번지 효성백년가약 108동 103호,"경기도 평택시 평남로 865 108동 103호(비전동, 효성백년가약",127.1053772,37.0016782
평택시,비전동,효성라온어린이집,031-655-8445,어린이집,가정,17853,경기도 평택시 비전동 1089번지 효성백년가약아파트 106동 102호,"경기도 평택시 평남로 865 106동 102호(비전동 , 효성백년가약아파트)",127.1053772,37.0016782
평택시,비전동,혜원어린이집,031-656-6592,어린이집,가정,17881,경기도 평택시 비전동 800-1번지 은행아파트 104동 109호,"경기도 평택시 평택5로 228 104동 109호(비전동, 은행아파트)",127.1013526,36.9997534
평택시,이충동,현대아이랑어린이집,031-667-0247,어린이집,가정,17782,경기도 평택시 이충동 381번지 현대아파트 102동 102호,"경기도 평택시 송탄로 90 102동 102호(이충동, 현대아파트)",127.0576057,37.0533356
평택시,신장동,송탄어린이집,031-664-2834,어린이집,민간,17758,경기도 평택시 신장동 325-87번지,경기도 평택시 신장1로 36-8,127.0539608,37.0817175
평택시,진위면,해오름어린이집,031-378-9042,어린이집,가정,17707,경기도 평택시 진위면 갈곶리 239-2번지 한일 102동 106호,"경기도 평택시 진위면 엘지로 55 102동 106호(갈곶리, 한일)",127.0702595,37.1257891
평택시,세교동,해뜨랑어린이집,031-653-2772,어린이집,가정,17834,경기도 평택시 세교동 557번지 부영2차아파트 308동 105호,"경기도 평택시 세교공원로 33 308동 105호(세교동, 부영2차아파트)",127.0827563,37.0029433
평택시,독곡동,해달별어린이집,031-665-1260,어린이집,가정,17720,경기도 평택시 독곡동 468번지 삼익아파트 104동 102호,"경기도 평택시 경기대로 1578 104동 102호(독곡동, 삼익아파트)",127.0639414,37.0849059
평택시,서정동,해나어린이집,031-666-0095,어린이집,가정,17773,경기도 평택시 서정동 780번지 주공외인연립 O동 105호,"경기도 평택시 서정북로 100 O동 105호(서정동, 주공외인연립)",127.0619136,37.0697402
평택시,안중읍,한울어린이집,031-616-8300,어린이집,가정,17944,경기도 평택시 안중읍 현화리 828-1번지 늘푸른마을코오롱1단지아파트 106동 102호,"경기도 평택시 안중읍 안현로서7길 79 106동 102호(현화리, 늘푸른마을코오롱1단지아파트)",126.9180084,36.9812529
평택시,지산동,한울애어린이집,031-8029-1212,어린이집,민간,17762,경기도 평택시 지산동 793-14번지,경기도 평택시 지산1로 11 (지산동),127.0583968,37.076381
평택시,세교동,꼬마궁전어린이집,031-653-5415,어린이집,가정,17836,경기도 평택시 세교동 555번지 부영1차아파트 504동 110호,"경기도 평택시 세교공원로 66 504동 110호(세교동, 부영1차아파트)",127.0846486,37.0032483
평택시,통복동,까꿍어린이집,031-656-6162,어린이집,가정,17921,경기도 평택시 통복동 285-1번지,경기도 평택시 원평로105번길 20,127.0792325,36.9937618
평택시,안중읍,길평어린이집,031-684-6336,어린이집,민간,17817,경기도 평택시 안중읍 금곡리 407-2번지,경기도 평택시 안중읍 금곡4길 17-5,126.9494517,36.9962969
평택시,이충동,기쁜어린이집,070-7587-3093,어린이집,법인·단체,17739,경기도 평택시 이충동 139번지,경기도 평택시 정암로 164 (이충동),127.0721381,37.0563409
평택시,군문동,곰돌이어린이집,031-618-6596,어린이집,가정,17922,경기도 평택시 군문동 360번지 군문주공2단지 211동 101호,"경기도 평택시 원평로25번길 61 211동 101호(군문동, 군문주공2단지)",127.0835568,36.9870188
평택시,용이동,금호온누리어린이집,031-658-5160,어린이집,민간,17870,경기도 평택시 용이동 601번지 평택용이금호어울림2단지 관리동,"경기도 평택시 현촌1로 8 관리동 (용이동, 평택용이금호어울림2단지)",127.1288443,36.9990492
평택시,세교동,그린별어린이집,031-658-3773,어린이집,가정,17838,경기도 평택시 세교동 559번지 개나리아파트 101동 104호,"경기도 평택시 세교2로 38 101동 104호 (세교동, 개나리아파트)",127.0821871,37.0002044
평택시,합정동,굿모닝직장어린이집,031-658-3553,어린이집,직장,17874,경기도 평택시 합정동 870번지 참이슬아파트 103동 102호,"경기도 평택시 참이슬길 13 103동 102호(합정동, 참이슬아파트)",127.1185751,36.9896742
평택시,지산동,굿모닝어린이집,031-663-2920,어린이집,가정,17729,경기도 평택시 지산동 1134번지 미주2차아파트 102동 110호,"경기도 평택시 송탄공원로 145 102동 110호(지산동, 미주2차아파트)",127.0641117,37.0788542
평택시,군문동,군문어린이집,031-656-0029,어린이집,가정,17922,경기도 평택시 군문동 360번지 군문주공2단지 208동 101호,"경기도 평택시 원평로25번길 61 208동 101호(군문동, 군문주공2단지)",127.0835568,36.9870188
평택시,신장동,공군오산기지어린이집,031-611-7737,어린이집,직장,17759,경기도 평택시 신장동 229-17번지,경기도 평택시 신장로 55,127.0471857,37.0813636
평택시,세교동,한아름어린이집,031-658-3265,어린이집,가정,17838,경기도 평택시 세교동 559번지 개나리아파트 106동 104호,"경기도 평택시 세교2로 38 106동 104호(세교동, 개나리아파트)",127.0821871,37.0002044
평택시,평택동,한사랑어린이집,031-653-9117,어린이집,민간,17922,경기도 평택시 평택동 208-5번지,경기도 평택시 원평로31번길 60 (평택동),127.0825327,36.9873223
평택시,비전동,한별어린이집,031-651-1719,어린이집,민간,17888,경기도 평택시 비전동 743-11번지,경기도 평택시 어인남로 21 (비전동),127.0984163,36.9948072
평택시,서정동,하은어린이집,031-662-0793,어린이집,민간,17768,경기도 평택시 서정동 552-196번지,경기도 평택시 복창로 25 (서정동),127.0513037,37.0707472
평택시,비전동,고은어린이집,031-652-3006,어린이집,가정,17881,경기도 평택시 비전동 946번지 롯데캐슬아파트 104동 101호,경기도 평택시 평택5로 271 롯데캐슬아파트 104동 101호,127.0957756,36.9995598
평택시,지산동,경희어린이집,031-667-0378,어린이집,민간,17762,경기도 평택시 지산동 684-10번지,경기도 평택시 송탄공원로 94-11,127.0608117,37.0754752
평택시,지산동,경기하늘사랑어린이집,031-611-1614,어린이집,가정,17756,경기도 평택시 지산동 1021번지,경기도 평택시 지산2로105번길 16,127.0603034,37.081163
평택시,안중읍,경기어린이집,031-683-8425,어린이집,민간,17930,경기도 평택시 안중읍 현화리 368-3번지,경기도 평택시 안중읍 현화1길 23,126.9207767,36.9761474
평택시,합정동,(신)동화나라어린이집,031-657-5951,어린이집,민간,17904,경기도 평택시 합정동 895-1번지,경기도 평택시 조개터로 40 (합정동),127.1027873,36.9906188
평택시,지산동,건영어린이집,031-668-0788,어린이집,가정,17763,경기도 평택시 지산동 1094번지 건영아파트 113동 102호,"경기도 평택시 지산2로 50 113동 102호(지산동, 건영아파트)",127.0641177,37.0751887
평택시,비전동,강현어린이집,031-656-0239,어린이집,민간,17888,경기도 평택시 비전동 518-2번지,경기도 평택시 어인남로 35-4,127.0995949,36.995801
평택시,이충동,가람어린이집,031-611-8166,어린이집,민간,17781,경기도 평택시 이충동 434-27번지,경기도 평택시 둥구재길 20 (이충동),127.0613467,37.0583437
평택시,소사동,sk베베어린이집,031-691-8183,어린이집,가정,17877,경기도 평택시 소사동 524번지 평택소사에스케이뷰아파트 108동 101호,"경기도 평택시 소사2길 9 108동 101호(소사동, 평택소사에스케이뷰아파트)",127.122377,36.9901209
평택시,진위면,LG전자 평택어린이집,031-610-9988,어린이집,직장,17709,경기도 평택시 진위면 청호리 19-1번지 LG전자기숙사 백합동 1층,경기도 평택시 진위면 엘지로 222 LG전자기숙사 백합동 1층,127.0906225,37.125368
평택시,합정동,하랑어린이집,031-658-7720,어린이집,민간,17906,경기도 평택시 합정동 894-4번지,경기도 평택시 조개터로37번길 20 (합정동),127.1015027,36.9909407
평택시,청북읍,하람어린이집,031-686-7671,어린이집,민간,17801,경기도 평택시 청북읍 옥길리 302-1번지,경기도 평택시 청북면 옥길1길 230,126.9074219,37.0234482
평택시,장안동,하늘꿈이자라는 어린이집,070-7755-0578,어린이집,가정,17731,경기도 평택시 장안동 619번지 장안마을코오롱하늘채 1024동 102호,경기도 평택시 추담로 58-78 장안마을코오롱하늘채 1024동 102호,127.0770967,37.0590301
평택시,장안동,하늘채베베어린이집,031-8029-5884,어린이집,가정,17731,경기도 평택시 장안동 619번지 장안마을코오롱하늘채 1013동 104호,경기도 평택시 추담로 58-78 장안마을코오롱하늘채 1013동 104호,127.0770967,37.0590301
평택시,팽성읍,하늘사랑어린이집,031-654-2055,어린이집,가정,17976,경기도 평택시 팽성읍 객사리 39-2번지,경기도 평택시 부용로 81-1,127.0635731,36.9669225
평택시,가재동,하늘빛어린이집,031-667-7237,어린이집,가정,17742,경기도 평택시 가재동 639번지 우림필유 104동 102호,"경기도 평택시 막곡길 11 104동 102호(가재동, 우림필유)",127.0847521,37.039778
평택시,비전동,하늘맘어린이집,031-692-6008,어린이집,가정,17856,경기도 평택시 비전동 1011번지 엘에이치리더스하임아파트 802동 102호,"경기도 평택시 비전3로 59 802동 102호(비전동, 엘에이치리더스하임아파트)",127.1076905,37.0073422
평택시,용이동,하늘담은어린이집,031-657-5678,어린이집,가정,17870,경기도 평택시 용이동 581번지 평택용이금호어울림1단지 104동 102호,"경기도 평택시 현촌3길 21 104동 102호(용이동, 평택용이금호어울림1단지)",127.1306927,36.9999014
평택시,포승읍,초록별어린이집,031-682-7774,어린이집,민간,17965,경기도 평택시 포승읍 방림리 1-11번지,경기도 평택시 포승읍 운정길 18,126.8913611,36.9852143
평택시,청북읍,청북숲어린이집,031-684-1008,어린이집,민간,17801,경기도 평택시 청북읍 옥길리 292번지,경기도 평택시 청북면 옥길1길 192,126.9111972,37.0239701
평택시,청북읍,청북 어린이집,031-683-6645,어린이집,국공립,17792,경기도 평택시 청북읍 어연리 895-6번지,경기도 평택시 청북면 청북산단로 48-9,126.9761805,37.0506332
평택시,팽성읍,천사몬테소리어린이집,031-654-7543,어린이집,민간,17977,경기도 평택시 팽성읍 원정리 130-9번지,경기도 평택시 팽성읍 팽성대교길 98-5,127.0413047,36.9710774
평택시,합정동,참이슬어린이집,031-657-2720,어린이집,가정,17874,경기도 평택시 합정동 870번지 참이슬아파트 110동 104호,"경기도 평택시 참이슬길 13 110동 104호(합정동, 참이슬아파트)",127.1185751,36.9896742
평택시,비전동,지혜샘어린이집,031-652-8552,어린이집,가정,17871,경기도 평택시 비전동 876번지 한빛아파트 102동 104호,"경기도 평택시 평남로 737 102동 104호(비전동, 한빛아파트)",127.1149145,36.996526
평택시,세교동,지예슬어린이집,031-657-3136,어린이집,민간,17836,경기도 평택시 세교동 555번지 부영아파트,경기도 평택시 세교공원로 66 (세교동),127.0846486,37.0032483
평택시,포승읍,지구촌어린이집,031-681-5979,어린이집,민간,17949,경기도 평택시 포승읍 원정리 281-44번지,경기도 평택시 포승읍 포승원정5길 48,126.8398665,36.9965241
평택시,합정동,좋은뜰주공어린이집,031-652-7935,어린이집,가정,17913,경기도 평택시 합정동 835번지 주공아파트 109동 102호,경기도 평택시 평택3로 12 주공아파트 109동 102호,127.093891,36.9908316
평택시,장당동,조은어린이집,031-611-7511,어린이집,가정,17785,경기도 평택시 장당동 631번지 제일하이빌1차 103동 106호,"경기도 평택시 경기대로 1155 103동 106호(장당동, 제일하이빌1차)",127.0590091,37.0480474
평택시,통복동,조은아이어린이집,031-651-5585,어린이집,가정,17921,경기도 평택시 통복동 477번지 통복삼성아파트 109동 103호,"경기도 평택시 평남로 281 109동 103호(통복동, 통복삼성아파트)",127.0796165,36.9914152
평택시,신장동,제일어린이집,031-664-0223,어린이집,민간,17759,경기도 평택시 신장동 267-111번지,경기도 평택시 신서로 27-7,127.0481034,37.074288
평택시,고덕면,송꿈나무어린이집,031-667-8377,어린이집,가정,17821,경기도 평택시 고덕면 궁리 75번지 태평아파트 103동 105호,경기도 평택시 고덕면 서동대로 2651 103동 105호 (태평아파트),127.0339355,37.0166997
평택시,포승읍,솔빛어린이집,031-684-9226,어린이집,가정,17965,경기도 평택시 포승읍 방림리 715번지 반도보라빌아파트 104동 101호,경기도 평택시 포승읍 포승남로 520 104동 101호 (반도보라빌아파트),126.8813634,36.980065
평택시,비전동,솔마루어린이집,031-657-5616,어린이집,가정,17884,경기도 평택시 비전동 828-2번지 현대이화아파트 113동 103호,"경기도 평택시 평택5로114번길 13 113동 103호(비전동, 현대이화아파트)",127.1105732,36.9962274
평택시,청북읍,솔가람어린이집,031-684-1137,어린이집,민간,17801,경기도 평택시 청북읍 옥길리 297-15번지,경기도 평택시 청북면 옥길1길 295,126.908158,37.0243607
평택시,안중읍,소호어린이집,031-683-9533,어린이집,민간,17928,경기도 평택시 안중읍 대반리 497-1번지,경기도 평택시 안중읍 대반3길 6,126.9504929,36.9844788
평택시,서정동,서정중앙어린이집,031-667-1340,어린이집,민간,17778,경기도 평택시 서정동 905-3번지,경기도 평택시 점촌로32번길 40 (서정동),127.0575849,37.0614705
평택시,안중읍,점프아이어린이집,031-616-6164,어린이집,가정,17928,경기도 평택시 안중읍 금곡리 337-3번지 우림 103동 104호,"경기도 평택시 안중읍 서동대로 1832-23 103동 104호(금곡리, 우림)",126.952446,36.9937607
평택시,군문동,재미난어린이집,031-653-0157,어린이집,민간,17923,경기도 평택시 군문동 276-1번지,경기도 평택시 군문1길 19-1,127.08444,36.985252
평택시,포승읍,자연속어린이집,031-681-3225,어린이집,가정,17814,경기도 평택시 포승읍 석정리 268번지,경기도 평택시 포승읍 서둔물길 2-18,126.8930308,36.989642
평택시,신대동,샬롬어린이집,031-651-5743,어린이집,법인·단체,17831,경기도 평택시 신대동 320번지,경기도 평택시 삽다리길 32-7,127.0568024,37.001214
평택시,이충동,새은어린이집,031-611-8777,어린이집,가정,17732,경기도 평택시 이충동 591-2번지 건영아파트 105동 104호,"경기도 평택시 이충로 72 105동 104호(이충동, 건영아파트)",127.0686242,37.0644382
평택시,안중읍,이든어린이집,031-684-7266,어린이집,민간,17928,경기도 평택시 안중읍 대반리 353-5번지,경기도 평택시 안중읍 대반길 160,126.9496641,36.9808416
평택시,용이동,산들바람어린이집,031-655-3010,어린이집,가정,17870,경기도 평택시 용이동 581번지 평택용이금호어울림1단지 116동 103호,"경기도 평택시 현촌3길 21 116동 103호(용이동, 평택용이금호어울림1단지)",127.1306927,36.9999014
평택시,서정동,사랑애어린이집,031-667-0970,어린이집,민간,17778,경기도 평택시 서정동 891-7번지,경기도 평택시 점촌로24번길 17 (서정동),127.0567806,37.062527
평택시,진위면,사랑스런어린이집,031-665-7269,어린이집,민간,17714,경기도 평택시 진위면 견산리 349-2번지,경기도 평택시 진위면 진위서로 121-3,127.0758408,37.1076058
평택시,고덕면,사랑모아어린이집,031-662-7881,어린이집,가정,17821,경기도 평택시 고덕면 궁리 520번지 영화블렌하임아파트 206동 104호,경기도 평택시 고덕면 궁2길 37-24 영화블렌하임아파트 206동 104호,127.0338434,37.0217674
평택시,청북읍,사랑나무어린이집,031-684-1605,어린이집,가정,17803,경기도 평택시 청북읍 옥길리 1091번지 부영2차아파트 208동 101호,경기도 평택시 안청로1길 91 부영2차아파트 208동 101호,126.9081461,37.019293
평택시,비전동,비전휴먼시아어린이집,031-653-0793,어린이집,민간,17850,경기도 평택시 비전동 1005번지 휴먼시아1단지아파트 108동 101호,"경기도 평택시 경기대로 506 108동 101호(비전동, 휴먼시아1단지아파트)",127.0931834,37.0038114
평택시,청북읍,부영꼬망세어린이집,031-668-8377,어린이집,가정,17804,경기도 평택시 청북읍 옥길리 1097번지 부영5차아파트 508동 103호,경기도 평택시 안청로1길 92 508-103(부영5차아파트),126.9136688,37.0204128
평택시,용이동,유보라꿈나무어린이집,031-691-1223,어린이집,가정,17866,경기도 평택시 용이동 492-1번지 용이반도유보라아파트 304-102호,경기도 평택시 현신7길 43 용이동492-1번지 용이반도유보라아파트 304-102호,127.1455736,36.9985757
평택시,팽성읍,우수 어린이집,031-691-7006,어린이집,민간,17977,경기도 평택시 팽성읍 안정리 165-3번지,경기도 평택시 팽성읍 안정로 57,127.0495055,36.9613281
평택시,이충동,우경메이센어린이집,031-664-6585,어린이집,민간,17782,경기도 평택시 이충동 381번지 현대아파트,경기도 평택시 송탄로 90,127.0576057,37.0533356
평택시,비전동,피앤쿠어린이집,031-658-6161,어린이집,민간,17873,경기도 평택시 비전동 885번지 새한교육센터 1층,경기도 평택시 동부공원로14번길 12 새한교육센터1층 (비전동),127.1160943,36.9922429
평택시,용이동,푸르지오어린이집,031-652-2462,어린이집,민간,17867,경기도 평택시 용이동 470-1번지 평택용이2차푸르지오,경기도 평택시 현신3길 76 (용이동),127.1425124,36.9980496
평택시,포승읍,포승시립어린이집,031-681-3004,어린이집,국공립,17949,경기도 평택시 포승읍 원정리 391-2번지,경기도 평택시 포승읍 포승원정길 29,126.8412493,36.9949436
평택시,비전동,평택아너스어린이집,031-8029-0505,어린이집,가정,17886,경기도 평택시 비전동 931번지 비전경남아너스빌아파트 104동 103호,"경기도 평택시 평남로 671 104동 103호(비전동, 비전경남아너스빌아파트)",127.1093379,36.9933739
평택시,안중읍,퍼피어린이집,031-683-0226,어린이집,가정,17944,경기도 평택시 안중읍 현화리 828-1번지 늘푸른아파트 108동 103호,경기도 평택시 안중읍 안현로서7길 79  늘푸른아파트 108동103호,126.9180084,36.9812529
평택시,이충동,튼튼어린이집,031-666-5508,어린이집,민간,17736,경기도 평택시 이충동 674번지 정암마을뜨란채 뜨란채A 관리동 1층,경기도 평택시 이충로35번길 19 뜨란채A  관리동 1층(정암마을 뜨란채),127.0675132,37.0592775
평택시,안중읍,통통어린이집,031-682-5832,어린이집,가정,17944,경기도 평택시 안중읍 현화리 828-1번지 늘푸른아파트 109동 101호,경기도 평택시 안중읍 안현로서7길 79  늘푸른아파트 109동101호,126.9180084,36.9812529
평택시,팽성읍,태양어린이집,031-691-2218,어린이집,민간,17985,경기도 평택시 팽성읍 안정로40번길 22,경기도 평택시 팽성읍 안정로40번길 22 경기도 평택시 팽성읍 안정로40번길 22,127.0488304,36.9592558
평택시,서정동,온새미어린이집,031-665-5238,어린이집,민간,17772,경기도 평택시 서정동 827-13번지 금호타운(서정마을),경기도 평택시 지장로27번길 90 (서정동),127.0562271,37.0681823
평택시,진위면,예준어린이집,031-666-9367,어린이집,민간,17714,경기도 평택시 진위면 견산리 40-10번지,경기도 평택시 진위서로 174,127.0817915,37.104823
평택시,안중읍,키즈스쿨어린이집,031-682-0267,어린이집,가정,17928,경기도 평택시 안중읍 금곡리 337-3번지 우림아파트 102동 102호,경기도 평택시 안중읍 서동대로 1832-23  우림아파트 102동102호,126.952446,36.9937607
평택시,합정동,키움어린이집,031-651-4567,어린이집,민간,17904,경기도 평택시 합정동 897-19번지 770동 1호,경기도 평택시 조개터로42번길 30-6 770동 1호(합정동),127.1041844,36.9904158
평택시,합정동,큰별어린이집,031-656-0292,어린이집,민간,17915,경기도 평택시 합정동 927-8번지,경기도 평택시 조개터로6번길 15-5,127.1020062,36.9877649
평택시,장당동,코지어린이집,031-662-3009,어린이집,민간,17783,경기도 평택시 장당동 481-2번지,경기도 평택시 탄현로1번길 31,127.0544529,37.0526559
평택시,세교동,바람개비어린이집,031-651-8923,어린이집,가정,17835,경기도 평택시 세교동 554번지 태영아파트 109동 106호,"경기도 평택시 세교공원로 65 109동 106호(세교동, 태영아파트)",127.0831753,37.0039125
평택시,합정동,민들레 어린이집,031-651-3378,어린이집,사회복지법인,17912,경기도 평택시 합정동 829번지 합정동 829번지 민들레어린이집,경기도 평택시 평택3로 11 합정동 829번지 민들레어린이집,127.0922536,36.9892975
평택시,세교동,뭉게구름어린이집,031-653-4375,어린이집,가정,17834,경기도 평택시 세교동 557번지 부영2차아파트 303동 101호,"경기도 평택시 세교공원로 33 303동 101호(세교동, 부영2차아파트)",127.0827563,37.0029433
평택시,서정동,무지개어린이집,031-663-6697,어린이집,민간,17778,경기도 평택시 서정동 907-15번지,경기도 평택시 점촌로32번길 33 (서정동),127.057882,37.0618344
평택시,용이동,예본어린이집,031-8029-4811,어린이집,가정,17867,경기도 평택시 용이동 470-1번지 평택용이2차푸르지오 202동 101호,"경기도 평택시 현신3길 76 202동 101호 (용이동, 평택용이2차푸르지오)",127.1425124,36.9980496
평택시,비전동,예담어린이집,031-657-0171,어린이집,민간,17897,경기도 평택시 비전동 736-1번지,경기도 평택시 비전로 45 (비전동),127.0960354,36.9953137
평택시,비전동,예꿈어린이집,031-657-8362,어린이집,가정,17873,경기도 평택시 비전동 881번지 신명나리아파트 101동 102호,"경기도 평택시 동부공원로 40 101동 102호(비전동, 신명나리아파트)",127.1195641,36.9928919
평택시,용이동,맘스맘어린이집,070-4208-8666,어린이집,가정,17867,경기도 평택시 용이동 470-1번지 평택용이2차푸르지오아파트 205동 101호,"경기도 평택시 현신3길 76 ,205동 101호(용이동, 평택용이2차푸르지오아파트)",127.1425124,36.9980496
평택시,비전동,맑고향기로운연꽃동산어린이집,031-618-6018,어린이집,사회복지법인,17888,경기도 평택시 비전동 263번지,경기도 평택시 평택5로 203-5,127.1010971,36.9968053
평택시,세교동,마미빅스맘어린이집,031-691-1744,어린이집,가정,17834,경기도 평택시 세교동 557번지 부영2차아파트 305동 102호,"경기도 평택시 세교공원로 33 305동 102호(세교동, 부영2차아파트)",127.0827563,37.0029433
평택시,서정동,리틀아이어린이집,031-667-3572,어린이집,가정,17780,경기도 평택시 서정동 1121번지 평택롯데캐슬아파트 104동 101호,"경기도 평택시 송탄로 170 104동 101호(서정동, 평택롯데캐슬아파트)",127.06057,37.0600057
평택시,팽성읍,리라어린이집,031-657-1423,어린이집,가정,17991,경기도 평택시 팽성읍 송화리 788-1번지 송화지구우미이노스빌 107동 105호,경기도 평택시 팽성읍 팽성송화로 154 107동 105호 (송화지구우미이노스빌),127.0610348,36.9608073
평택시,이충동,리더스어린이집,031-611-6549,어린이집,민간,17731,경기도 평택시 이충동 209-4번지,경기도 평택시 동령길 14,127.07297,37.060943
평택시,이충동,뜨란채어린이집,031-666-3638,어린이집,가정,17736,경기도 평택시 이충동 674번지 정암마을주공뜨란채2단지아파트 205동 103호,"경기도 평택시 이충로35번길 19 205동 103호(이충동, 정암마을주공뜨란채2단지아파트)",127.0675132,37.0592775
평택시,세교동,세교어린이집,031-653-8097,어린이집,가정,17836,경기도 평택시 세교동 555번지 부영1차아파트 503동 108호,"경기도 평택시 세교공원로 66 503동 108호(세교동, 부영1차아파트)",127.0846486,37.0032483
평택시,포승읍,성균관어린이집,031-681-1983,어린이집,가정,17965,경기도 평택시 포승읍 내기리 698번지 명지2차아파트 202동 103호,경기도 평택시 포승읍 승학동길 25 202동 103호 (명지2차아파트),126.8781825,36.977272
